player_id,player_object_id,player_name,dob,dod,batting_style,bowling_style,country_id
1983,41273,Masood Anwar,12/12/67,,left-hand bat,slow left-arm orthodox,7
85661,926597,Aminul Islam,11/6/99,,right-hand bat,legbreak googly,25
9744,23583,Alejandro Ferguson,7/19/78,,right-hand bat,,21
71605,647771,Shayan Jahangir,12/24/94,,right-hand bat,right-arm medium-fast,11
57693,364113,Julio Jemison,2/24/94,,right-hand bat,,111
1617,5420,Shaun Graf,5/19/57,,right-hand bat,right-arm fast-medium,2
2269,24706,Tito Odumbe,5/19/65,,right-hand bat,right-arm medium,26
959,28814,Jayasinghrao Ghorpade,10/2/30,3/29/78,right-hand bat,legbreak googly,6
105485,1185233,Bibek Yadav,10/7/03,,right-hand bat,right-arm medium,32
5527,24825,Rudi van Vuuren,9/20/72,,right-hand bat,right-arm fast-medium,28
59775,402247,Izatullah Dawlatzai,5/10/91,,right-hand bat,right-arm fast-medium,35
106659,1203881,Aleksa Djorovic,6/15/93,,right-hand bat,left-arm wrist-spin,5615
4657,20242,Ed Smith,7/19/77,,right-hand bat,right-arm medium-fast,1
1208,45990,Denis Lindsay,9/4/39,11/30/05,right-hand bat,,3
1039,38391,Ian Sinclair,6/1/33,8/25/19,left-hand bat,right-arm offbreak,5
2273,24726,David Tikolo,12/27/64,,right-hand bat,right-arm medium,26
815,6031,Len Johnson,3/18/19,4/20/77,right-hand bat,right-arm fast-medium,2
112585,1323617,Osman Khan,3/30/05,,right-hand bat,right-arm offbreak,41
114750,1361963,Wan Azam,9/18/03,,right-hand bat,,16
163,5422,Harry Graham,1870-11-22,2/7/11,right-hand bat,legbreak,2
1016,51647,Tom Dewdney,10/23/33,,right-hand bat,right-arm fast,4
81061,848109,Lasith Embuldeniya,10/26/96,,left-hand bat,slow left-arm orthodox,8
783,10862,Ken Cranston,10/20/17,1/8/07,right-hand bat,right-arm medium,1
93993,1046655,Rahel Khan,6/8/86,,,,204
21491,25883,Steve Massiah,6/21/79,,right-hand bat,right-arm offbreak,11
2140,25541,Riaz Poonawala,5/8/61,,right-hand bat,right-arm offbreak,27
64418,494581,Rahkeem Cornwall,2/1/93,,right-hand bat,right-arm offbreak,4
1718,38746,Richard Webb,9/15/52,,right-hand bat,right-arm fast-medium,5
1292,46793,Mike Procter,9/15/46,,right-hand bat,right-arm fast,3
48669,215152,Jackson Bird,12/11/86,,right-hand bat,right-arm fast-medium,2
1384,14336,Richard Hutton,9/6/42,,right-hand bat,right-arm fast-medium,1
77665,774219,Matthew Kuhnemann,9/20/96,,left-hand bat,slow left-arm orthodox,2
72575,680279,Jitendra Mukhiya,11/22/92,,right-hand bat,right-arm medium-fast,32
2141,25533,Azhar Saeed,12/25/70,,left-hand bat,slow left-arm orthodox,27
182,21593,Albert Trott,1873-02-06,7/30/14,right-hand bat,right-arm slow,1
102983,1153763,Benjamin Edward Johnson,1/17/04,,right-hand bat,left-arm medium-fast,1094
106527,1203194,Santiago Rossi,1/22/00,,right-hand bat,right-arm medium-fast,21
115983,1401109,Peter Nedeljkovic,12/16/07,,right-hand bat,,5615
84973,923369,Hamed Khan,10/3/98,,right-hand bat,right-arm medium,19
62051,447587,Jayant Yadav,1/22/90,,right-hand bat,right-arm offbreak,6
898,16360,Frank Lowson,7/1/25,9/8/84,right-hand bat,right-arm offbreak,1
1213,47692,Peter van der Merwe,3/14/37,1/23/13,right-hand bat,slow left-arm orthodox,3
45550,25433,Moneeb Iqbal,2/28/86,,right-hand bat,legbreak,30
95022,1058990,Ansh Tandon,11/8/01,,left-hand bat,legbreak,27
1700,48803,Susil Fernando,12/19/55,,right-hand bat,,8
1372,51213,Arthur Barrett,4/4/44,3/6/18,right-hand bat,legbreak googly,4
114970,1378456,Safwan Barediya,1/9/93,,left-hand bat,right-arm medium,4253
2142,25536,Mazhar Hussain,10/25/67,,right-hand bat,legbreak,27
1487,42071,Naeem Ahmed,9/20/52,,right-hand bat,slow left-arm orthodox,7
106526,1203193,Jonathan Hurley,7/10/80,,right-hand bat,slow left-arm orthodox,21
110432,1283123,Shanmugasundram Mohan,5/16/89,,right-hand bat,,194
790,14286,Dick Howorth,4/26/09,4/2/80,left-hand bat,slow left-arm orthodox,1
1210,46761,David Pithey,10/4/36,1/21/18,right-hand bat,right-arm offbreak,3
2130,38964,Aamer Hanif,10/4/67,,right-hand bat,right-arm medium,7
183,6579,Tom McKibbin,1870-12-10,12/15/39,left-hand bat,right-arm medium,2
2143,25537,Vijay Mehra,10/17/63,,right-hand bat,,27
913,30950,M.K.Mantri,9/1/21,5/23/14,right-hand bat,right-arm medium,6
60133,414052,Agustin Husain,2/2/92,,right-hand bat,right-arm offbreak,21
908,20317,Dick Spooner,12/30/19,12/20/97,left-hand bat,,1
106670,1203900,Nikolay Yordanov,9/18/98,,right-hand bat,right-arm medium,114
1173,46770,Peter Pollock,6/30/41,,right-hand bat,right-arm fast,3
168,22290,Albert Ward,1865-11-21,1/6/39,right-hand bat,,1
114762,1362926,Aoga Leutogi,10/11/99,,,,192
115359,1387422,Deng Jinqi,2/2/05,,right-hand bat,right-arm offbreak,121
52714,303889,Fida Hussain,6/10/88,,right-hand bat,right-arm medium,31
2129,50846,Hemantha Wickramaratne,2/21/71,,left-hand bat,slow left-arm orthodox,8
52762,303971,Tom Kimber,5/10/90,,right-hand bat,left-arm medium,1094
1753,49359,Sanath Kaluperuma,10/22/61,,right-hand bat,right-arm offbreak,8
48468,50802,Mahela Udawatte,7/19/86,,left-hand bat,right-arm offbreak,8
7500,25643,Richard Staple,11/25/69,,right-hand bat,right-arm offbreak,11
2144,25539,Mohammad Ishaq,3/7/63,,right-hand bat,right-arm medium,27
925,28755,Datta Gaekwad,10/27/28,,right-hand bat,right-arm medium,6
1293,47554,Pat Trimborn,5/18/40,,right-hand bat,right-arm fast-medium,3
106525,1203192,Ruann Van Der Merwe,9/26/85,,right-hand bat,right-arm medium-fast,21
63897,485676,Keegan Petersen,8/8/93,,right-hand bat,legbreak,3
1634,52631,Rangy Nanan,5/29/53,3/23/16,right-hand bat,right-arm offbreak,4
47976,23756,Delyone Borden,3/4/85,,left-hand bat,right-arm offbreak,12
2145,25543,Saleem Raza,7/5/64,,right-hand bat,right-arm offbreak,27
2272,24687,Rajab Ali,11/19/65,,right-hand bat,right-arm medium-fast,26
169,9233,Bill Brockwell,1865-01-21,7/1/35,right-hand bat,right-arm fast-medium,1
110427,1283118,Mazharul Islam,1/1/94,,right-hand bat,,194
773,44683,Ossie Dawson,9/1/19,12/22/08,right-hand bat,right-arm medium,3
97081,1093631,Hamza Khan,2/16/98,,right-hand bat,,191
58491,379890,Chad Bowes,10/19/92,,right-hand bat,right-arm medium,5
110026,1276638,Mustapha Yusuf,9/15/96,,right-hand bat,right-arm medium,173
114171,1347280,Dinesh Polpitiya,6/14/82,,right-hand bat,right-arm offbreak,4253
1637,52427,Everton Mattis,4/11/57,,right-hand bat,right-arm offbreak,4
1224,37099,Graham Gedye,5/2/29,8/10/14,right-hand bat,,5
109550,1267517,Michael Dorgan,6/18/88,,left-hand bat,slow left-arm orthodox,5615
6262,6321,Martin Love,3/30/74,,right-hand bat,right-arm offbreak,2
70972,633410,Simandeep Singh,6/20/95,,right-hand bat,,19
106,20381,Andrew Stoddart,1863-03-11,4/4/15,right-hand bat,right-arm medium,1
1266,38711,Graham Vivian,2/28/46,,left-hand bat,legbreak,5
2147,25532,Arshad Laeeq,11/28/70,,right-hand bat,right-arm fast-medium,27
5416,23681,Lionel Cann,10/3/72,,right-hand bat,right-arm medium,12
930,40092,Fazal Mahmood,2/18/27,5/30/05,right-hand bat,right-arm fast-medium,7
775,45414,Tony Harris,8/27/16,3/7/93,right-hand bat,,3
1038,37608,Allen Lissette,11/6/19,1/24/73,right-hand bat,slow left-arm orthodox,5
6362,25022,Tom de Grooth,5/14/79,,right-hand bat,right-arm offbreak,15
106296,1198943,Pavel Florin,2/12/79,,right-hand bat,right-arm offbreak,188
2148,25547,Sultan Zarawani,1/24/61,,right-hand bat,legbreak googly,27
990,40302,Ebbu Ghazali,6/15/24,4/26/03,right-hand bat,right-arm offbreak,7
2080,55708,Ujesh Ranchod,5/17/69,,right-hand bat,right-arm offbreak,9
785,13381,Cliff Gladwin,4/3/16,4/9/88,right-hand bat,right-arm fast-medium,1
56881,348146,Ahsan Ali,12/10/93,,right-hand bat,legbreak,7
106673,1203904,Valter Dikov,4/2/95,,right-hand bat,right-arm medium,114
109668,1270824,Adnan Razzaq,9/7/86,,right-hand bat,right-arm medium,42
109268,1256773,Mohammad Waheed,9/15/03,,right-hand bat,right-arm medium,19
53002,307733,Wanchana Uisuk,2/6/92,,left-hand bat,left-arm medium,207
115360,1387423,Zong Yuechao,6/8/05,,left-hand bat,left-arm medium-fast,121
171,9263,Jack Brown,1869-08-20,11/4/04,right-hand bat,legbreak,1
2149,25535,Imtiaz Abbasi,2/6/68,,right-hand bat,,27
57626,362565,Craig Meschede,11/21/91,,right-hand bat,right-arm medium-fast,35
992,41283,Aslam Khokhar,1/5/20,1/22/11,right-hand bat,legbreak,7
56887,348154,Zafar Gohar,2/1/95,,left-hand bat,slow left-arm orthodox,7
94935,1058795,Hassan Khan Mohammad,9/6/00,,right-hand bat,right-arm medium,19
108189,1236054,Marian Gherasim,9/30/06,,right-hand bat,right-arm medium,188
24671,55991,Manzarul Islam,5/4/84,3/16/07,left-hand bat,slow left-arm orthodox,25
115321,1386556,Chanjal Sudarsanan,4/7/94,,right-hand bat,,45
2150,25546,Sohail Butt,6/6/66,,right-hand bat,right-arm fast-medium,27
49668,252893,Miles Bascombe,1/12/86,,right-hand bat,,4
991,41038,Khalid Hasan,7/14/37,12/3/13,right-hand bat,legbreak googly,7
112196,1318852,Tasaduq Hussain,6/30/91,,right-hand bat,right-arm medium,204
1226,36309,Wynne Bradburn,11/24/38,9/25/08,right-hand bat,right-arm offbreak,5
65839,523344,Cecil Pervez,7/22/84,,right-hand bat,right-arm medium-fast,17
90001,973945,Wafadar Momand,10/5/99,,right-hand bat,right-arm medium,40
781,47559,Lindsay Tuckett,2/6/19,9/5/16,right-hand bat,right-arm medium-fast,3
108107,1230638,Surya Rengarajan,9/3/93,,right-hand bat,right-arm offbreak,126
2218,22328,Mike Watkinson,8/1/61,,right-hand bat,right-arm medium,1
832,22329,Allan Watkins,4/21/22,8/3/11,left-hand bat,left-arm medium-fast,1
5419,23685,Kevin Hurdle,12/30/76,,right-hand bat,right-arm fast,12
725,10812,Bill Copson,4/27/08,9/13/71,right-hand bat,right-arm fast-medium,1
409,45075,Charlie Frank,1891-01-27,12/25/61,right-hand bat,,3
15353,37494,Richard Jones,10/22/73,,right-hand bat,,5
35523,55938,Jamaluddin Ahmed,1/5/77,,right-hand bat,right-arm offbreak,25
8345,40577,Irfan Fazil,11/2/81,,right-hand bat,right-arm fast-medium,7
8983,8476,Kabir Ali,11/24/80,,right-hand bat,right-arm medium-fast,1
1246,7623,David Sincock,2/1/42,,right-hand bat,left-arm wrist-spin,2
8762,36080,Tinu Yohannan,2/18/79,,right-hand bat,right-arm medium-fast,6
69811,596099,Dean Foxcroft,4/20/98,,right-hand bat,right-arm offbreak,5
105487,1185332,Shameera Arachchige,6/29/92,,right-hand bat,right-arm offbreak,31
102089,1141545,Khalid Shah,7/16/96,,left-hand bat,,27
106688,1203930,Arsalan Ahmed,5/12/94,,right-hand bat,right-arm medium,137
115330,1386879,Afif Khattak,12/12/96,,right-hand bat,right-arm medium,205
918,18569,Cyril Poole,3/13/21,2/11/96,left-hand bat,left-arm medium,1
112015,1314048,Imran Ameer,4/4/88,,right-hand bat,right-arm offbreak,45
59097,388127,Mihusan Hamid,6/6/91,,right-hand bat,right-arm offbreak,164
776,45991,Johnny Lindsay,9/8/08,8/31/90,right-hand bat,,3
47706,25880,Jignesh Desai,4/18/74,,left-hand bat,right-arm offbreak,11
810,21579,Maurice Tremlett,7/5/23,7/30/84,right-hand bat,right-arm fast-medium,1
115971,1400992,Muhammad Nadir,6/15/98,,left-hand bat,slow left-arm orthodox,191
7131,32192,Jatin Paranjape,4/17/72,,left-hand bat,slow left-arm orthodox,6
53009,307745,Nopphon Senamontree,4/28/91,,right-hand bat,slow left-arm orthodox,207
902,10668,Donald Carr,12/28/26,6/11/16,right-hand bat,slow left-arm orthodox,1
2139,26942,Bhupinder Singh,4/1/65,,right-hand bat,right-arm fast-medium,6
9635,37706,Tim McIntosh,12/4/79,,left-hand bat,,5
173,12866,Francis Ford,1866-12-14,2/7/40,left-hand bat,slow left-arm orthodox,1
81147,851403,Venkatesh Iyer,12/25/94,,left-hand bat,right-arm medium,6
784,44747,Dennis Dyer,5/2/14,6/16/90,right-hand bat,slow left-arm orthodox,3
65527,520081,Anastasios Manousis,8/19/78,,,,137
2091,16212,Mark Lathwell,12/26/71,,right-hand bat,right-arm medium,1
113482,1338609,Declan Suzuki,3/16/03,,left-hand bat,right-arm medium,36
47738,42889,Shoaib Khan,4/13/85,,left-hand bat,right-arm medium-fast,7
54336,326625,Cameron Boyce,7/27/89,,right-hand bat,legbreak,2
5560,25661,Aijaz Ali,6/20/68,,right-hand bat,right-arm medium-fast,11
1397,16271,Tony Lewis,7/6/38,,right-hand bat,legbreak,1
67357,552799,Amir Mangal,1/1/89,,right-hand bat,right-arm offbreak,35
80773,826689,Pramod Madushan,12/14/93,,right-hand bat,right-arm medium-fast,8
112874,1327656,Dinuka Samarawickrama,7/12/90,,right-hand bat,right-arm offbreak,31
318,9280,Claude Buckenham,1876-01-16,2/23/37,right-hand bat,right-arm fast,1
857,22381,Alan Wharton,4/30/23,8/26/93,left-hand bat,right-arm medium,1
36508,23846,Ishwar Maraj,1/26/69,,left-hand bat,right-arm offbreak,17
102189,1144662,Macai Simmons,8/19/92,,right-hand bat,right-arm medium,12
106686,1203928,Amarpreet Mehmi,1/6/91,,right-hand bat,right-arm medium,137
15349,24139,Tabarak Dar,5/3/76,,right-hand bat,right-arm medium,19
36618,25860,Rashid,4/6/74,,right-hand bat,right-arm offbreak,11
1805,52672,Thelston Payne,2/13/57,5/10/23,left-hand bat,,4
93943,1046605,Amith Sarma,10/23/82,,,,35
1449,22520,Bob Woolmer,5/14/48,3/18/07,right-hand bat,right-arm medium,1
46142,19276,Navdeep Poonia,5/11/86,,right-hand bat,right-arm medium-fast,30
162,18516,Punch Philipson,1866-06-08,12/4/35,right-hand bat,,1
1552,51113,Richard Austin,9/5/54,2/7/15,right-hand bat,,4
4016,45431,Claude Henderson,6/14/72,,right-hand bat,slow left-arm orthodox,3
60612,423510,Salman Nazar,3/29/91,,left-hand bat,slow left-arm orthodox,17
112400,1320555,Muhammad Imran,2/15/82,,right-hand bat,right-arm medium,131
73617,696145,Nick Welch,2/5/98,,right-hand bat,legbreak googly,9
57079,352292,Imran Ismail,7/28/89,,right-hand bat,,171
1011,51881,Glendon Gibbs,12/27/25,2/21/79,left-hand bat,slow left-arm orthodox,4
61043,429281,Kaushal Rodrigo,4/2/92,,right-hand bat,right-arm offbreak,164
79597,802575,T Natarajan,4/4/91,,left-hand bat,left-arm medium,6
97128,1094085,David Delany,12/28/97,,left-hand bat,right-arm fast-medium,29
1289,7912,Brian Taber,4/29/40,7/21/23,right-hand bat,legbreak,2
965,53225,Leslie Wight,5/28/29,1/4/04,right-hand bat,,4
383,22251,Abe Waddington,1893-02-04,10/28/59,right-hand bat,left-arm fast-medium,1
50885,274921,Veerasammy Permaul,8/11/89,,right-hand bat,slow left-arm orthodox,4
46883,25905,Khaliq Dad,1/1/84,,right-hand bat,right-arm fast-medium,40
44887,24212,Hussain Butt,2/6/78,,right-hand bat,right-arm fast-medium,19
411,46184,Eric Marx,1895-07-04,6/2/74,left-hand bat,right-arm medium,3
170,19389,Tom Richardson,1870-08-11,7/2/12,right-hand bat,right-arm fast,1
1512,8990,Graham Barlow,3/26/50,,left-hand bat,right-arm medium,1
906,19405,Fred Ridgway,8/10/23,9/26/15,right-hand bat,right-arm fast-medium,1
41,13420,Edward Grace,1841-11-28,5/20/11,right-hand bat,,1
950,51223,Alfie Binns,7/24/29,12/29/17,right-hand bat,,4
68380,580988,Aslam Mohammad,8/8/71,,right-hand bat,right-arm medium,137
113859,1343333,Anik Ahmed,3/4/96,,right-hand bat,right-arm medium,31
10325,37263,Paul Hitchcock,1/23/75,,right-hand bat,right-arm medium,5
21494,25872,Tony Reid,4/9/62,,right-hand bat,right-arm medium,11
112478,1322791,Phanuwat Desungnoen,2/13/07,,right-hand bat,right-arm offbreak,207
469,46674,Arthur Ochse,1899-10-11,5/5/49,right-hand bat,right-arm fast,3
771,38610,Don Taylor,3/2/23,12/5/80,right-hand bat,right-arm offbreak,5
46517,25021,Ruud Nijman,6/15/82,,right-hand bat,right-arm medium-fast,15
1769,10843,Chris Cowdrey,10/20/57,,right-hand bat,,1
49955,261230,Chadd Sayers,8/31/87,,right-hand bat,right-arm medium,2
1752,48118,Jayantha Amerasinghe,2/2/54,,right-hand bat,slow left-arm orthodox,8
681,12845,Laurie Fishlock,1/2/07,6/25/86,left-hand bat,slow left-arm orthodox,1
57082,352297,Kaleem Shah,4/2/76,,right-hand bat,right-arm fast-medium,171
59807,403318,Mark Bacarese,3/31/86,,right-hand bat,right-arm offbreak,18
52109,296191,Samuela Draunivudi,6/15/71,,right-hand bat,left-arm medium-fast,10
60055,412321,Stuart Chalmers,11/18/82,,right-hand bat,right-arm medium-fast,30
33,16364,Bunny Lucas,1857-02-20,10/12/23,right-hand bat,right-arm slow,1
1843,17119,Martyn Moxon,5/4/60,,right-hand bat,right-arm medium,1
67524,557295,Hilton Cartwright,2/14/92,,right-hand bat,right-arm medium,2
65530,520084,Spyridon Goustis,8/1/81,,right-hand bat,right-arm medium,137
10324,38760,Matthew Walker,1/17/77,,right-hand bat,right-arm medium,5
57778,364330,Marc Petrie,3/2/90,,left-hand bat,,30
114029,1345196,Jamie Ellick,2/11/88,,right-hand bat,right-arm medium-fast,201
633,31061,Mushtaq Ali,12/17/14,6/18/05,right-hand bat,slow left-arm orthodox,6
113383,1337309,Anucha Kalasi,6/27/06,,right-hand bat,legbreak,207
8211,38403,Gary Stead,1/9/72,,right-hand bat,legbreak,5
3973,44689,Zander de Bruyn,7/5/75,,right-hand bat,right-arm fast-medium,3
938,28756,Hiralal Gaekwad,8/29/23,1/2/03,left-hand bat,left-arm medium,6
47708,25875,Howard Johnson,8/16/64,,right-hand bat,right-arm medium-fast,11
624,29667,Laxmidas Jai,4/1/02,1/29/68,right-hand bat,,6
108317,1241280,Nilansh Keswani,8/8/03,,left-hand bat,slow left-arm orthodox,27
93949,1046611,Hamid Wardak,1/13/88,,right-hand bat,left-arm medium,35
112932,1328734,Imran Khan,4/1/90,,right-hand bat,right-arm medium,108
2186,38740,Kerry Walmsley,8/23/73,,right-hand bat,right-arm fast-medium,5
35534,55997,Mazharul Haque,7/3/80,4/3/13,right-hand bat,right-arm offbreak,25
12579,23809,Joe Harris,8/16/65,,right-hand bat,right-arm offbreak,17
95009,1058977,Sarawut Maliwan,1/3/02,,right-hand bat,slow left-arm orthodox,207
30,14077,Lord Harris,1851-02-03,3/24/32,right-hand bat,,1
106684,1203925,Muhammad Awais,2/25/93,,right-hand bat,,137
59989,409474,Zameer Zahir,10/22/73,,right-hand bat,legbreak,17
101396,1125536,Ben Lister,1/1/96,,right-hand bat,left-arm fast-medium,5
115121,1380786,Vinoth Ravindran,12/3/91,,right-hand bat,right-arm medium,139
112931,1328733,Sachin Kumar,4/3/89,,right-hand bat,right-arm offbreak,108
35428,50671,Roy Silva,5/9/80,,right-hand bat,right-arm medium-fast,11
940,31830,Shah Nyalchand,9/14/19,1/4/97,left-hand bat,left-arm medium,6
389,11919,Arthur Dolphin,1885-12-24,10/23/42,right-hand bat,,1
997,8545,Keith Andrew,12/15/29,12/27/10,right-hand bat,legbreak,1
50,18500,Frank Penn,1851-03-07,12/26/16,right-hand bat,,1
96030,1075863,Kamil Mishara,4/24/01,,left-hand bat,right-arm offbreak,8
229,17048,Frank Mitchell,1872-08-13,10/11/35,right-hand bat,right-arm medium,1
21317,52995,Fazil Sattaur,4/6/65,,right-hand bat,,4
113860,1343334,Gurpreet Singh,11/12/04,,right-hand bat,right-arm medium,31
92521,1015437,Zubaid Akbari,5/1/00,,left-hand bat,slow left-arm orthodox,40
1154,12848,Jack Flavell,5/15/29,2/25/04,left-hand bat,right-arm fast-medium,1
106683,1203923,Asrar Ahmed,4/6/84,,right-hand bat,legbreak,137
103135,1155522,Nurudeen Ibrahim,4/6/01,,,,135
110659,1287088,Travis Samuels,10/8/97,,right-hand bat,right-arm medium-fast,115
93001,1027779,Christopher McBride,6/26/99,,right-hand bat,right-arm medium,30
72825,681681,Janith Liyanage,7/12/95,,right-hand bat,right-arm fast-medium,8
108265,1241201,Matiullah Khan,3/1/93,,right-hand bat,right-arm medium,27
833,51134,Denis Atkinson,8/9/26,11/9/01,right-hand bat,right-arm medium,4
1225,38741,John Ward,3/11/37,1/12/21,right-hand bat,,5
53479,316363,Imran Khan,7/15/87,,right-hand bat,right-arm medium-fast,7
964,52537,Roy Miller,12/24/24,8/21/14,right-hand bat,right-arm fast-medium,4
106681,1203920,Georgios Galanis,6/9/04,,left-hand bat,left-arm wrist-spin,137
8167,23854,Nicholas de Groot,10/22/75,,right-hand bat,right-arm medium,17
1944,50851,Gamini Wickremasinghe,12/27/65,,right-hand bat,right-arm offbreak,8
113861,1343335, Pathirage Sadev,1/5/06,,left-hand bat,,31
12402,5472,Brett Geeves,6/13/82,,right-hand bat,right-arm fast-medium,2
112792,1325904,Gustav Mckeon,10/18/03,,right-hand bat,right-arm medium-fast,33
110354,1281556,Zeeshan Sarwar,1/2/97,,right-hand bat,,125
665,20200,Jim Sims,5/13/03,4/27/73,right-hand bat,legbreak,1
1040,36287,Trevor Barber,6/23/25,8/7/15,right-hand bat,,5
103385,1156689,Rahul Bhatia,11/24/98,,left-hand bat,slow left-arm orthodox,27
952,52291,Frank King,12/14/26,12/23/90,right-hand bat,right-arm fast,4
64411,494133,Runish Gudhka,9/6/89,,right-hand bat,right-arm offbreak,26
52508,301847,Subashis Roy,11/29/88,,right-hand bat,right-arm fast-medium,25
109690,1271981,Hevit Jackson,8/5/96,,right-hand bat,,33
114903,1369678,Parvindar Kumar,12/20/89,,right-hand bat,right-arm medium,38
103169,1155556,Abdallah Jabiri,2/28/03,,right-hand bat,,211
104940,1177729,Richard Goodwin,3/8/87,,right-hand bat,,179
103113,1155500,Gomes Gomes,10/2/03,,right-hand bat,right-arm medium,171
420,13372,Arthur Gilligan,1894-12-23,9/5/76,right-hand bat,right-arm fast-medium,1
2074,21484,Paul Taylor,8/8/64,,left-hand bat,left-arm fast-medium,1
8166,47630,Thami Tsolekile,10/9/80,,right-hand bat,right-arm offbreak,3
106689,1203931,Alexandros Lagos,4/28/78,,right-hand bat,right-arm fast,137
48347,21440,John Simpson,7/13/88,,left-hand bat,,1
2236,37609,Greg Loveridge,1/15/75,,right-hand bat,legbreak,5
53417,315051,Dominic Wesonga,7/16/88,,right-hand bat,right-arm fast-medium,26
98607,1107679,Alex Osei,7/6/99,,right-hand bat,,135
106001,1195659,Zain Ahmad,9/13/03,,right-hand bat,legbreak googly,33
47136,52918,Austin Richards,11/14/83,,left-hand bat,right-arm medium,4
313,15889,John King,1871-04-16,11/18/46,left-hand bat,left-arm medium,1
106662,1203885,Stefan Nerandzic,3/19/87,,right-hand bat,right-arm medium,5615
52541,302582,Abhinav Mukund,1/6/90,,left-hand bat,legbreak googly,6
102939,1153719,Noman Amjad,6/30/04,,right-hand bat,right-arm medium-fast,33
1526,7376,Richie Robinson,6/8/46,,right-hand bat,,2
103958,1163159,Santana Dima,1/1/00,,right-hand bat,right-arm offbreak,171
5556,24111,Christian Rocca,3/8/65,,right-hand bat,right-arm medium,18
96746,1082768,Kuldeep Singh,9/25/97,,,,179
106682,1203922,Alexandros Aspiotis,2/25/88,,right-hand bat,right-arm medium,137
15302,55887,Fahim Muntasir,11/1/80,,right-hand bat,right-arm offbreak,25
848,27659,Nirode Chowdhury,5/23/23,12/14/79,right-hand bat,right-arm medium,6
922,36290,Don Beard,1/14/20,7/15/82,right-hand bat,right-arm medium,5
110424,1283115,Chikondi Rice,5/25/95,,left-hand bat,slow left-arm orthodox,169
54337,326632,Joe Burns,9/6/89,,right-hand bat,right-arm medium,2
5618,38120,Andrew Penn,7/27/74,,right-hand bat,right-arm fast-medium,5
109695,1271986,Rahmatullah Mangal,4/1/03,,right-hand bat,right-arm medium-fast,33
93785,1039481,Gus Atkinson,1/19/98,,right-hand bat,right-arm fast-medium,1
113484,1338613,Lachlan Yamamoto-Lake,10/22/02,,right-hand bat,,36
62559,460756,Alex Lees,4/14/93,,left-hand bat,legbreak,1
96744,1082766,Haider Kiani,6/27/86,,left-hand bat,,179
115120,1380785,Abhitesh Prashar,7/4/94,,left-hand bat,right-arm medium,139
114904,1369680,Clinto Anto,6/22/94,,right-hand bat,,38
67053,543633,Mohammad Nasim Baras,5/30/93,,left-hand bat,slow left-arm orthodox,40
103357,1156612,Jubaid Ahamed,7/5/87,,right-hand bat,right-arm medium,33
24670,56180,Talha Jubair,12/10/85,,right-hand bat,right-arm medium,25
36507,23848,Austin Codrington,8/22/75,,right-hand bat,right-arm medium-fast,17
67288,550194,Supun Navaratne,4/25/92,,right-hand bat,,36
106680,1203918,Georgios Nikitas,6/1/87,,right-hand bat,,137
113862,1343336,Anmoldeep Singh,2/9/06,,right-hand bat,right-arm medium,31
57723,364150,Okera Bascome,2/2/94,,right-hand bat,,12
48386,56209,Dolar Mahmud,12/30/88,,right-hand bat,right-arm fast-medium,25
96733,1082755,Karweng NG,8/21/81,,right-hand bat,,179
104524,1172237,Ibrahim Khan,4/15/80,,right-hand bat,right-arm medium,154
105994,1195651,Lingeswaran Canessane,11/18/02,,right-hand bat,,33
309,6992,Jack O'Connor,1875-09-09,8/23/41,left-hand bat,right-arm medium,2
1781,21486,Les Taylor,10/25/53,,right-hand bat,right-arm fast-medium,1
63435,474648,Dion Stovell,8/12/84,,right-hand bat,right-arm offbreak,12
626,30996,Vijay Merchant,10/12/11,10/27/87,right-hand bat,right-arm medium,6
112443,1321185,Kuldeep Gholiya,2/4/90,,right-hand bat,,185
5601,23777,Davis Joseph,7/31/63,,right-hand bat,right-arm medium-fast,17
109696,1271987,Abdulmalik Jabarkhel,4/25/03,,right-hand bat,,33
112789,1325901,Abdul Rahman,7/21/99,,left-hand bat,slow left-arm orthodox,33
249,15534,Arthur Jones,1872-08-16,12/21/14,right-hand bat,legbreak,1
96741,1082763,Jonathan Hill,12/11/90,,right-hand bat,right-arm medium-fast,179
48304,45955,Heino Kuhn,4/1/84,,right-hand bat,,3
915,28095,Ramesh Divecha,10/18/27,2/19/03,right-hand bat,right-arm medium,6
1135,22276,Peter Walker,2/17/36,4/4/20,right-hand bat,left-arm bowler,1
52127,296702,Pedro Bruno,5/25/88,,right-hand bat,right-arm medium-fast,21
109694,1271985,Suventhiran Santhirakumaran,3/21/93,,right-hand bat,,33
58356,378282,Timroy Allen,1/22/87,,right-hand bat,right-arm fast-medium,11
109872,1274037,Azhar Andani,2/4/94,,right-hand bat,right-arm medium-fast,185
95026,1058994,Nawazish Jezuli,11/14/00,,right-hand bat,,154
87647,943281,Mohammed Qasim,8/3/91,,right-hand bat,,27
113481,1338607,Sabaorish Ravichandran,6/12/92,,right-hand bat,legbreak,36
109692,1271983,Dawood Ahmadzai,2/25/94,,right-hand bat,legbreak,33
96738,1082760,Machanda Biddappa,8/1/82,,right-hand bat,,179
71305,641423,Dan Lawrence,7/12/97,,right-hand bat,right-arm offbreak,1
95223,1065115,Ben Manenti,3/23/97,,right-hand bat,right-arm offbreak,31
